index,entity_value
9442,[None]
9443,[None]
9444,[None]
9445,['6cm/2.36in']
9446,['6cm/2.36in']
9447,"['5.5""']"
9448,"['10.13""']"
9449,['18 KG']
9450,['12 G']
9451,['26.7']
9452,['T0 X nomm']
9453,['6.Scm']
9454,['2.3cm']
9455,['Not found']
9456,['Not found']
9457,['Not found']
9458,['067 5']
9459,['91mm']
9460,['125mm']
9461,['Not found']
9462,['45 kg']
9463,['9INCH']
9464,[None]
9465,['Not found']
9466,['Not found']
9467,['170 lb']
9468,['0.67in /1.7cm']
9469,['0.59in/1.Scm']
9470,[['24 V']]
9471,['Not found']
9472,['Not found']
9473,['330 lb']
9474,['Not found']
9475,['22 LB']
9476,['22 LB']
9477,['Not found']
9478,['54 kg']
9479,[None]
9480,[None]
9481,[None]
9482,['{7.07in/18cm']
9483,['Not found']
9484,['Not found']
9485,['36.53 cm']
9486,"['12""']"
9487,"['76""']"
9488,"['12""']"
9489,['220 mm']
9490,['349 mm']
9491,['150 g']
9492,[None]
9493,['11.53 in / 29.3 cm']
9494,['11.53 in / 29.3 cm']
9495,['30 cm / 11.79 in']
9496,['6.2 cm']
9497,['6.2 cm']
9498,['Not found']
9499,['Not found']
9500,[None]
9501,['20cm/7.87inch']
9502,[['15 V']]
9503,['Not found']
9504,['Not found']
9505,['Not found']
9506,['Not found']
9507,['Not found']
9508,['47cm/59.5cm']
9509,['47cm/59.5cm']
9510,['Not found']
9511,['Not found']
9512,['Not found']
9513,['8cm/3.14in']
9514,['60']
9515,['Not found']
9516,['120mm']
9517,[None]
9518,['1.1 in / 3.0 cm']
9519,['90 g']
9520,['14CM/S.SIN']
9521,['14CM/S.SIN']
9522,['20.0 cm']
9523,['20.0 cm']
9524,['Not found']
9525,[['1700 w']]
9526,[['12 V']]
9527,['227 g']
9528,['1 g']
9529,['8 G']
9530,['7cm']
9531,['3ocm']
9532,['19.00']
9533,['1600']
9534,['Not found']
9535,['Not found']
9536,['90cm/35.43in']
9537,['90cm/35.43in']
9538,['100 cm']
9539,['3']
9540,['Not found']
9541,['5 CM']
9542,['5 CM']
9543,['60']
9544,['Not found']
9545,['50']
9546,['8']
9547,['13cm']
9548,['13cm']
9549,['16.Scm']
9550,['128 G']
9551,[None]
9552,[None]
9553,[['220-240 v']]
9554,['Not found']
9555,['Not found']
9556,['Not found']
9557,"['48""']"
9558,['30cm']
9559,[None]
9560,['20cm/7.9in']
9561,['20cm/7.9in']
9562,['Not found']
9563,['39 g']
9564,['7.SCM']
9565,['Not found']
9566,['Not found']
9567,['13cm/5.1in']
9568,['5.Scm']
9569,['5.Scm']
9570,[None]
9571,['11.5cm']
9572,[None]
9573,['250 LB']
9574,['Not found']
9575,['Not found']
9576,['47']
9577,['1']
9578,['1']
9579,['Not found']
9580,['Not found']
9581,['6 cm']
9582,['1']
9583,[None]
9584,[None]
9585,['13.00cm / 5.11in']
9586,['13.00cm / 5.11in']
9587,['11 inch']
9588,['12 CM']
9589,['12 CM']
9590,['Not found']
9591,['Not found']
9592,['Not found']
9593,['Not found']
9594,['3 G']
9595,['Not found']
9596,['Not found']
9597,"[['110 V', '240 V']]"
9598,['240mm']
9599,['400 g']
9600,['Not found']
9601,['3.5cm']
9602,['Not found']
9603,['8.27in/21cm']
9604,['410 mm']
9605,['410 mm']
9606,['7.47 in /19.0 cm']
9607,['3.3 in /8.4 cm']
9608,['128 mm (w)']
9609,['53mm (H)']
9610,['126 ?']
9611,"[""24'""]"
9612,['Not found']
9613,['15.00 in:']
9614,['15.00 in:']
9615,['L6Scm']
9616,['L6Scm']
9617,[None]
9618,['Not found']
9619,['10cm']
9620,['12.5cm']
9621,['Not found']
9622,['Not found']
9623,['138 mm']
9624,['138 mm']
9625,['3.6inch']
9626,['Not found']
9627,['Not found']
9628,[None]
9629,['165mm']
9630,['Not found']
9631,[None]
9632,['Not found']
9633,['8']
9634,['8']
9635,[None]
9636,['0 oz']
9637,['2.3 in / 6.0 cm']
9638,['2.3 in / 6.0 cm']
9639,['400 g']
9640,['85 g']
9641,['5.0 cm']
9642,['5.0 cm']
9643,['150 cm']
9644,['150 cm']
9645,['9.6 in / 24.5 cm']
9646,['21.6 in / 55.0 cm']
9647,['118.4 cm']
9648,['118.4 cm']
9649,['84.5 cm']
9650,['Not found']
9651,['Not found']
9652,['Not found']
9653,['(54mm)']
9654,['Not found']
9655,['Not found']
9656,['6.7 in / 17.0 cm']
9657,['6.7 in / 17.0 cm']
9658,['Not found']
9659,['Not found']
9660,['Not found']
9661,['0']
9662,['380 Lb']
9663,['Not found']
9664,['Not found']
9665,['12 kg']
9666,['Not found']
9667,"['32.3""']"
9668,"[['3 V', '3.0 v']]"
9669,['Not found']
9670,['Not found']
9671,['23mm']
9672,['Not found']
9673,['1']
9674,['22mm/o.86in']
9675,['63mm/6.48in']
9676,['20cm']
9677,['28cm']
9678,['Not found']
9679,['8.8cm']
9680,['4 cm']
9681,"[(None, [])]"
9682,[None]
9683,[None]
9684,[None]
9685,['28 g']
9686,['3.93 in / 10 cm']
9687,['2.7in/7cm']
9688,['2.7in/7cm']
9689,['61 cm']
9690,['12cm']
9691,[['110-120 v']]
9692,[['48 W']]
9693,['Not found']
9694,['30 cm']
9695,['15 cm']
9696,[' 45MM-']
9697,['8Ocm']
9698,['14.8cm']
9699,['2.1in']
9700,['Not found']
9701,['Not found']
9702,"['24""']"
9703,"['24""']"
9704,['30cm']
9705,[None]
9706,[None]
9707,['Not found']
9708,['4.52in /11.Scm']
9709,['27.1 in / 69 cm']
9710,['10.8 in / 27.5 cm']
9711,['Not found']
9712,['Not found']
9713,['1.7 in / 4.4 cm']
9714,['4.7 in / 12.0 cm']
9715,"['3.35""']"
9716,[None]
9717,['Not found']
9718,[['110 V']]
9719,['10.2']
9720,['226.7 G']
9721,['Not found']
9722,['2M']
9723,['28CM']
9724,['2545 G']
9725,['Not found']
9726,['7']
9727,['Not found']
9728,['Not found']
9729,['Not found']
9730,['Not found']
9731,['Not found']
9732,['3 g']
9733,['Not found']
9734,['4Ocm']
9735,['Not found']
9736,['7820 ML']
9737,[['12 V']]
9738,['Not found']
9739,['220 LB']
9740,['0.71mm']
9741,['0.71mm']
9742,['3000k Warm White']
9743,['3000k Warm White']
9744,"['29.5""']"
9745,"['69""']"
9746,['11']
9747,['Not found']
9748,['Not found']
9749,['Not found']
9750,['Not found']
9751,['Not found']
9752,['Not found']
9753,['Not found']
9754,[['20 v']]
9755,['Not found']
9756,['2cm/o.79in']
9757,['2cm/o.79in']
9758,['1']
9759,['1']
9760,['1']
9761,[['2 w']]
9762,['Not found']
9763,['14cm']
9764,['7.2cm']
9765,['Not found']
9766,[['2 V']]
9767,['Not found']
9768,['Not found']
9769,['Not found']
9770,['Not found']
9771,['Not found']
9772,['5.7CM']
9773,['Not found']
9774,['Not found']
9775,[None]
9776,['Not found']
9777,['Not found']
9778,['Not found']
9779,['2.5 in / 6.5 cm']
9780,['2.5 in / 6.5 cm']
9781,['10cm']
9782,['45cm']
9783,['10cm']
9784,['80 cm']
9785,['Maximum load capacity: 2Okg']
9786,['I1.41inch']
9787,['4.72 in / 12.00 cm']
9788,['2']
9789,['4.72 in / 12.00 cm']
9790,['190 cm']
9791,[None]
9792,['Not found']
9793,['Not found']
9794,"['26.5""']"
9795,['Not found']
9796,['Not found']
9797,['600mm']
9798,['600mm']
9799,['Not found']
9800,['8']
9801,['2.36 in / 6 cm']
9802,['2.36 in / 6 cm']
9803,['Not found']
9804,['3.8 in;']
9805,[None]
9806,['3.8 in;']
9807,['90 cm']
9808,['4']
9809,['Not found']
9810,['Not found']
9811,['Not found']
9812,['18.2cm']
9813,['20cm']
9814,['30 g']
9815,['0']
9816,['Not found']
9817,['Not found']
9818,['17.3cm/6.8in']
9819,[None]
9820,[None]
9821,[None]
9822,['Not found']
9823,['Not found']
9824,['Not found']
9825,"['9.06""']"
9826,"['9.06""']"
9827,['Not found']
9828,['8']
9829,['Not found']
9830,['15cm']
9831,['15cm']
9832,['18cm']
9833,['4cm']
9834,['Not found']
9835,['Not found']
9836,['106cm(41.73in)']
9837,['42cm(16.53in)']
9838,['42cm(16.53in)']
9839,['2.4in']
9840,['4.5 cml1.77 inch']
9841,"['2""']"
9842,['Not found']
9843,['14cm/ 5.50in']
9844,['1']
9845,['14cm/ 5.50in']
9846,['3']
9847,['2.2 in / 5.7 cm']
9848,['9 LB']
9849,['Not found']
9850,"['16.14""']"
9851,['90cm/35.43in']
9852,['90cm/35.43in']
9853,['275 LB']
9854,['Not found']
9855,['Not found']
9856,['Not found']
9857,[None]
9858,[None]
9859,"['High : 12""']"
9860,['25cm']
9861,[None]
9862,"['11\'42""']"
9863,[None]
9864,['1.4 in / 3.8 cm']
9865,['12.5 in']
9866,['30 cm']
9867,['414 ML']
9868,['3.5 in / 9.0 cm']
9869,['3.5 in / 9.0 cm']
9870,['19.5cm/7.6in']
9871,['7']
9872,['19.5cm/7.6in']
9873,['4']
9874,['(10 Cms)']
9875,['4']
9876,['117cm']
9877,['Not found']
9878,"[""'28CM/11.O2Inch""]"
9879,['1']
9880,[None]
9881,[None]
9882,"['48cm/18.89""']"
9883,"['48cm/18.89""']"
9884,['49 lb']
9885,['Not found']
9886,['Not found']
9887,['180 cm']
9888,['50']
9889,['(17cm)']
9890,['0']
9891,['5.8cm / 2.3in']
9892,['15.8cm/6.22in']
9893,['8']
9894,['16.5cm']
9895,['Not found']
9896,['62 cm']
9897,"['35 cm 14""']"
9898,['6']
9899,['Not found']
9900,['Not found']
9901,['Not found']
9902,"['A5 size: 8.3 X 5.7""']"
9903,['3in/7.5cm']
9904,['3in/7.5cm']
9905,['1 Ocm']
9906,['1 Ocm']
9907,['Not found']
9908,[None]
9909,[None]
9910,[None]
9911,['8Omm']
9912,['Not found']
9913,['Not found']
9914,['Not found']
9915,['Not found']
9916,['3. 3cm/1. 3inch']
9917,['5 . 4cm/2. linch']
9918,['Not found']
9919,['Not found']
9920,['Not found']
9921,['Not found']
9922,['Not found']
9923,['0']
9924,[None]
9925,['Not found']
9926,['44cm']
9927,['2.2cm']
9928,['2.2cm']
9929,['1']
9930,"['(65.3""']"
9931,"['(65.3""']"
9932,['125 g']
9933,['2.7cm /1.1in']
9934,['2.7cm /1.1in']
9935,"['48cm/18.89""']"
9936,"['48cm/18.89""']"
9937,['Not found']
9938,['cm(19.']
9939,['Not found']
9940,['72CM']
9941,['Not found']
9942,['14.3 in / 36.4 cm']
9943,['14.3 in / 36.4 cm']
9944,['16.3cm']
9945,['16.3cm']
9946,['16.3cm']
9947,[None]
9948,[None]
9949,['Not found']
9950,['Not found']
9951,['Not found']
9952,[None]
9953,['Not found']
9954,['Not found']
9955,['Not found']
9956,['Not found']
9957,['Not found']
9958,['6 kg']
9959,['14cm']
9960,['Not found']
9961,[None]
9962,['15cm/5.91in']
9963,['8']
9964,['Not found']
9965,[None]
9966,[None]
9967,[['12 v']]
9968,['Not found']
9969,['10.77 in /27.4 cm']
9970,['10.77 in /27.4 cm']
9971,['19mm/O.75inch']
9972,['Not found']
9973,[None]
9974,"['16 1/2""']"
9975,"['16 1/2""']"
9976,['(35.']
9977,['3']
9978,['7 inch']
9979,['7 inch']
9980,[None]
9981,['19.05 CM']
9982,['4.44 CM']
9983,['Not found']
9984,['18cm']
9985,['3']
9986,['Not found']
9987,['42cm']
9988,['Not found']
9989,[None]
9990,['5.7 in / 14.5 cm']
9991,['4cm']
9992,['3cm']
9993,[None]
9994,['35cm']
9995,['21mm']
9996,['3']
9997,['32cm(12.59in)']
9998,['19.E']
9999,['3.5cm']
